cod_mun,cod_sec,municipio,provincia,pob,dis_sec,renta,renta_previa,var_anual
,2807913128,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 128,17150,17850,-3.9215686274509802
,2807913129,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 129,13650,14350,-4.878048780487805
,2807913131,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 131,14350,14350,0
,2807913132,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 132,13650,13650,0
,2807913133,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 133,15050,14350,4.878048780487805
,2807913134,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 134,14350,14350,0
,2807913135,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 135,15750,15050,4.651162790697675
,2807913136,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 136,15050,14350,4.878048780487805
,2807913137,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 137,18550,18550,0
,2807913138,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 138,12250,13650,-10.256410256410255
,2807913139,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 139,12950,13650,-5.128205128205128
,2807913140,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 140,16450,16450,0
,2807913142,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 142,12950,12950,0
,2807913143,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 143,16450,16450,0
,2807913144,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 144,12950,12950,0
,2807913145,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 145,11550,11550,0
,2807913146,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 146,13650,14350,-4.878048780487805
,2807913147,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 147,12250,12950,-5.405405405405405
,2807913148,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 148,11900,12250,-2.857142857142857
,2807913150,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 150,12250,11900,2.941176470588235
,2807913153,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 153,12250,12250,0
,2807913154,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 154,14350,14350,0
,2807913155,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 155,12950,13650,-5.128205128205128
,2807913156,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 156,14350,14350,0
,2807913157,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 157,12950,12950,0
,2807913158,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 158,15050,15050,0
,2807913160,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 160,15750,15750,0
,2807913161,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 161,16450,16450,0
,2807913162,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 162,15050,14350,4.878048780487805
,2807913163,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 163,15050,15750,-4.444444444444445
,2807913164,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 164,15750,17150,-8.16326530612245
,2807913166,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 166,12950,14350,-9.75609756097561
,2807913168,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 168,12250,12950,-5.405405405405405
,2807913169,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 169,12950,13650,-5.128205128205128
,2807913170,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 170,11550,13650,-15.384615384615385
,2807913171,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 171,13650,12950,5.405405405405405
,2807913172,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 172,10850,12250,-11.428571428571429
,2807913173,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 173,10850,11550,-6.0606060606060606
,2807913174,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 174,11550,12250,-5.714285714285714
,2807913175,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 175,12250,12250,0
,2807913176,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 176,11900,12250,-2.857142857142857
,2807913177,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 177,12250,11550,6.0606060606060606
,2807913178,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 178,14350,13650,5.128205128205128
,2807913179,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 179,15050,15750,-4.444444444444445
,2807913180,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 180,12950,13650,-5.128205128205128
,2807913181,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 181,13650,13650,0
,2807913182,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 182,19250,19950,-3.508771929824561
,2807913183,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 183,20650,21350,-3.278688524590164
,2807913184,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 184,15750,16450,-4.25531914893617
,2807913185,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 185,12250,12950,-5.405405405405405
,2807913186,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 186,12950,13650,-5.128205128205128
,2807913187,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 187,12250,12250,0
,2807913189,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 189,11550,12250,-5.714285714285714
,2807913190,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 190,12950,12950,0
,2807913191,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 191,16100,16450,-2.127659574468085
,2807913192,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 192,11550,12250,-5.714285714285714
,2807913193,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 193,12250,12600,-2.7777777777777777
,2807913194,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 194,12250,11550,6.0606060606060606
,2807913195,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 195,14350,14350,0
,2807913196,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 196,12950,13650,-5.128205128205128
,2807913197,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 197,12950,12950,0
,2807913198,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 198,15750,15050,4.651162790697675
,2807913199,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 199,21350,20650,3.389830508474576
,2807913200,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 200,14350,14350,0
,2807913201,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 201,14350,13650,5.128205128205128
,2807913202,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 202,18550,18550,0
,2807913203,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 203,23450,22750,3.076923076923077
,2807913204,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 204,19950,19950,0
,2807913205,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 205,20650,20650,0
,2807913206,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 206,12950,13650,-5.128205128205128
,2807913207,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 207,21350,21350,0
,2807913208,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 208,20650,20650,0
,2807913209,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 209,19250,19950,-3.508771929824561
,2807913210,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 210,12950,13650,-5.128205128205128
,2807913211,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 211,17150,17850,-3.9215686274509802
,2807913212,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 212,17850,18550,-3.7735849056603774
,2807913213,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 213,17150,17150,0
,2807913214,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 214,10150,10150,0
,2807913215,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 215,12250,12250,0
,2807913216,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 216,21350,20650,3.389830508474576
,2807913217,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 217,11550,11550,0
,2807914001,Madrid,Madrid,NA,Distrito Moratalaz Sección 001,NA,NA,NA
,2807914002,Madrid,Madrid,NA,Distrito Moratalaz Sección 002,15050,15050,0
,2807914003,Madrid,Madrid,NA,Distrito Moratalaz Sección 003,15050,15050,0
,2807914004,Madrid,Madrid,NA,Distrito Moratalaz Sección 004,19250,18550,3.7735849056603774
,2807914005,Madrid,Madrid,NA,Distrito Moratalaz Sección 005,19950,19950,0
,2807914006,Madrid,Madrid,NA,Distrito Moratalaz Sección 006,17150,17850,-3.9215686274509802
,2807914010,Madrid,Madrid,NA,Distrito Moratalaz Sección 010,29050,29050,0
,2807914012,Madrid,Madrid,NA,Distrito Moratalaz Sección 012,17850,17850,0
,2807914013,Madrid,Madrid,NA,Distrito Moratalaz Sección 013,24150,24150,0
,2807914014,Madrid,Madrid,NA,Distrito Moratalaz Sección 014,25550,26250,-2.666666666666667
,2807914015,Madrid,Madrid,NA,Distrito Moratalaz Sección 015,23450,23450,0
,2807914016,Madrid,Madrid,NA,Distrito Moratalaz Sección 016,23450,23450,0
,2807914017,Madrid,Madrid,NA,Distrito Moratalaz Sección 017,24850,23450,5.970149253731343
,2807914018,Madrid,Madrid,NA,Distrito Moratalaz Sección 018,22750,22750,0
,2807914019,Madrid,Madrid,NA,Distrito Moratalaz Sección 019,22050,21350,3.278688524590164
,2807914020,Madrid,Madrid,NA,Distrito Moratalaz Sección 020,22050,21350,3.278688524590164
,2807914021,Madrid,Madrid,NA,Distrito Moratalaz Sección 021,22050,22050,0
,2807914022,Madrid,Madrid,NA,Distrito Moratalaz Sección 022,23450,24150,-2.898550724637681
,2807914023,Madrid,Madrid,NA,Distrito Moratalaz Sección 023,NA,NA,NA
,2807914024,Madrid,Madrid,NA,Distrito Moratalaz Sección 024,24850,24150,2.898550724637681
,2807914025,Madrid,Madrid,NA,Distrito Moratalaz Sección 025,18550,19250,-3.6363636363636362
,2807914026,Madrid,Madrid,NA,Distrito Moratalaz Sección 026,16450,15750,4.444444444444445
,2807914027,Madrid,Madrid,NA,Distrito Moratalaz Sección 027,17150,17150,0
,2807914028,Madrid,Madrid,NA,Distrito Moratalaz Sección 028,15050,15050,0
,2807914029,Madrid,Madrid,NA,Distrito Moratalaz Sección 029,17850,17850,0
,2807914030,Madrid,Madrid,NA,Distrito Moratalaz Sección 030,26250,26250,0
,2807914031,Madrid,Madrid,NA,Distrito Moratalaz Sección 031,22750,22750,0
,2807914032,Madrid,Madrid,NA,Distrito Moratalaz Sección 032,22050,22050,0
,2807914033,Madrid,Madrid,NA,Distrito Moratalaz Sección 033,16450,17850,-7.8431372549019605
,2807914034,Madrid,Madrid,NA,Distrito Moratalaz Sección 034,23450,24150,-2.898550724637681
,2807914035,Madrid,Madrid,NA,Distrito Moratalaz Sección 035,15050,15750,-4.444444444444445
,2807914036,Madrid,Madrid,NA,Distrito Moratalaz Sección 036,15050,15750,-4.444444444444445
,2807914037,Madrid,Madrid,NA,Distrito Moratalaz Sección 037,16450,17150,-4.081632653061225
,2807914038,Madrid,Madrid,NA,Distrito Moratalaz Sección 038,14350,14350,0
,2807914039,Madrid,Madrid,NA,Distrito Moratalaz Sección 039,17150,17150,0
,2807914040,Madrid,Madrid,NA,Distrito Moratalaz Sección 040,23450,22750,3.076923076923077
,2807914041,Madrid,Madrid,NA,Distrito Moratalaz Sección 041,32200,31850,1.098901098901099
,2807914042,Madrid,Madrid,NA,Distrito Moratalaz Sección 042,30450,29750,2.3529411764705883
,2807914043,Madrid,Madrid,NA,Distrito Moratalaz Sección 043,24150,24850,-2.8169014084507045
,2807914044,Madrid,Madrid,NA,Distrito Moratalaz Sección 044,21350,20650,3.389830508474576
,2807914045,Madrid,Madrid,NA,Distrito Moratalaz Sección 045,17850,17150,4.081632653061225
,2807914046,Madrid,Madrid,NA,Distrito Moratalaz Sección 046,15050,15050,0
,2807914047,Madrid,Madrid,NA,Distrito Moratalaz Sección 047,14350,15050,-4.651162790697675
,2807914048,Madrid,Madrid,NA,Distrito Moratalaz Sección 048,15750,16450,-4.25531914893617
,2807914049,Madrid,Madrid,NA,Distrito Moratalaz Sección 049,15050,15050,0
,2807914050,Madrid,Madrid,NA,Distrito Moratalaz Sección 050,15050,14350,4.878048780487805
,2807914051,Madrid,Madrid,NA,Distrito Moratalaz Sección 051,14350,15050,-4.651162790697675
,2807914052,Madrid,Madrid,NA,Distrito Moratalaz Sección 052,17850,17150,4.081632653061225
,2807914053,Madrid,Madrid,NA,Distrito Moratalaz Sección 053,13650,14350,-4.878048780487805
,2807914054,Madrid,Madrid,NA,Distrito Moratalaz Sección 054,13650,14350,-4.878048780487805
,2807914055,Madrid,Madrid,NA,Distrito Moratalaz Sección 055,17850,17850,0
,2807914056,Madrid,Madrid,NA,Distrito Moratalaz Sección 056,15050,15750,-4.444444444444445
,2807914057,Madrid,Madrid,NA,Distrito Moratalaz Sección 057,15050,15050,0
,2807914058,Madrid,Madrid,NA,Distrito Moratalaz Sección 058,16450,16450,0
,2807914059,Madrid,Madrid,NA,Distrito Moratalaz Sección 059,15050,15750,-4.444444444444445
,2807914060,Madrid,Madrid,NA,Distrito Moratalaz Sección 060,19950,20650,-3.389830508474576
,2807914061,Madrid,Madrid,NA,Distrito Moratalaz Sección 061,22750,22750,0
,2807914062,Madrid,Madrid,NA,Distrito Moratalaz Sección 062,17150,17150,0
,2807914063,Madrid,Madrid,NA,Distrito Moratalaz Sección 063,20650,19950,3.508771929824561
,2807914064,Madrid,Madrid,NA,Distrito Moratalaz Sección 064,18550,17850,3.9215686274509802
,2807914065,Madrid,Madrid,NA,Distrito Moratalaz Sección 065,18550,17850,3.9215686274509802
,2807914066,Madrid,Madrid,NA,Distrito Moratalaz Sección 066,13650,14350,-4.878048780487805
,2807914067,Madrid,Madrid,NA,Distrito Moratalaz Sección 067,12950,13650,-5.128205128205128
,2807914068,Madrid,Madrid,NA,Distrito Moratalaz Sección 068,14350,15050,-4.651162790697675
,2807914069,Madrid,Madrid,NA,Distrito Moratalaz Sección 069,17150,17150,0
,2807914070,Madrid,Madrid,NA,Distrito Moratalaz Sección 070,15750,15050,4.651162790697675
,2807914071,Madrid,Madrid,NA,Distrito Moratalaz Sección 071,17850,17150,4.081632653061225
,2807914072,Madrid,Madrid,NA,Distrito Moratalaz Sección 072,19250,19250,0
,2807914073,Madrid,Madrid,NA,Distrito Moratalaz Sección 073,19250,19250,0
,2807914074,Madrid,Madrid,NA,Distrito Moratalaz Sección 074,19250,19950,-3.508771929824561
,2807914075,Madrid,Madrid,NA,Distrito Moratalaz Sección 075,17150,17150,0
,2807914076,Madrid,Madrid,NA,Distrito Moratalaz Sección 076,19950,19250,3.6363636363636362
,2807914077,Madrid,Madrid,NA,Distrito Moratalaz Sección 077,18200,17850,1.9607843137254901
,2807914078,Madrid,Madrid,NA,Distrito Moratalaz Sección 078,NA,NA,NA
,2807914079,Madrid,Madrid,NA,Distrito Moratalaz Sección 079,25550,24850,2.8169014084507045
,2807914080,Madrid,Madrid,NA,Distrito Moratalaz Sección 080,31150,30450,2.2988505747126435
,2807914081,Madrid,Madrid,NA,Distrito Moratalaz Sección 081,20300,19950,1.7543859649122806
,2807914082,Madrid,Madrid,NA,Distrito Moratalaz Sección 082,9450,9450,0
,2807914083,Madrid,Madrid,NA,Distrito Moratalaz Sección 083,14350,13650,5.128205128205128
,2807914084,Madrid,Madrid,NA,Distrito Moratalaz Sección 084,24150,23450,2.9850746268656714
,2807914085,Madrid,Madrid,NA,Distrito Moratalaz Sección 085,31150,29750,4.705882352941177
,2807914086,Madrid,Madrid,NA,Distrito Moratalaz Sección 086,16450,17150,-4.081632653061225
,2807914087,Madrid,Madrid,NA,Distrito Moratalaz Sección 087,29400,30450,-3.4482758620689653
,2807914088,Madrid,Madrid,NA,Distrito Moratalaz Sección 088,26950,26950,0
,2807914089,Madrid,Madrid,NA,Distrito Moratalaz Sección 089,22050,22050,0
,2807914090,Madrid,Madrid,NA,Distrito Moratalaz Sección 090,19950,20650,-3.389830508474576
,2807914091,Madrid,Madrid,NA,Distrito Moratalaz Sección 091,28350,27650,2.5316455696202533
,2807914092,Madrid,Madrid,NA,Distrito Moratalaz Sección 092,17150,17150,0
,2807914093,Madrid,Madrid,NA,Distrito Moratalaz Sección 093,24150,24150,0
,2807914094,Madrid,Madrid,NA,Distrito Moratalaz Sección 094,31150,30450,2.2988505747126435
,2807914095,Madrid,Madrid,NA,Distrito Moratalaz Sección 095,32550,31850,2.197802197802198
,2807915001,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 001,23450,23450,0
,2807915002,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 002,17850,17850,0
,2807915003,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 003,19250,19250,0
,2807915005,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 005,18550,19250,-3.6363636363636362
,2807915006,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 006,16450,17150,-4.081632653061225
,2807915008,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 008,17150,17150,0
,2807915009,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 009,12250,13650,-10.256410256410255
,2807915010,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 010,15050,15050,0
,2807915011,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 011,12950,12950,0
,2807915012,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 012,15050,15750,-4.444444444444445
,2807915013,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 013,15050,15750,-4.444444444444445
,2807915014,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 014,14350,14350,0
,2807915015,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 015,14350,15750,-8.88888888888889
,2807915016,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 016,12950,12950,0
,2807915017,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 017,16450,16450,0
,2807915018,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 018,15050,15750,-4.444444444444445
,2807915019,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 019,13650,14350,-4.878048780487805
,2807915020,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 020,14350,13650,5.128205128205128
,2807915021,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 021,14350,14350,0
,2807915022,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 022,13650,14350,-4.878048780487805
,2807915023,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 023,15750,15750,0
,2807915024,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 024,17850,17150,4.081632653061225
,2807915025,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 025,19250,18550,3.7735849056603774
,2807915026,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 026,13650,14350,-4.878048780487805
,2807915027,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 027,17850,17850,0
,2807915028,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 028,19250,19950,-3.508771929824561
,2807915029,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 029,17850,17850,0
,2807915030,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 030,21350,22750,-6.153846153846154
,2807915031,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 031,21350,21350,0
,2807915032,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 032,22050,21350,3.278688524590164
,2807915033,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 033,17150,17150,0
,2807915034,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 034,16450,16450,0
,2807915035,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 035,19250,19950,-3.508771929824561
,2807915036,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 036,17850,18550,-3.7735849056603774
,2807915037,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 037,15750,16450,-4.25531914893617
,2807915038,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 038,16450,16450,0
,2807915039,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 039,15050,15750,-4.444444444444445
,2807915040,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 040,15050,15050,0
,2807915041,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 041,15750,15050,4.651162790697675
,2807915042,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 042,17850,17850,0
,2807915043,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 043,15750,15750,0
,2807915044,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 044,18550,18550,0
,2807915045,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 045,16450,16450,0
,2807915046,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 046,16450,16450,0
,2807915047,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 047,16450,17150,-4.081632653061225
,2807915048,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 048,15050,15050,0
,2807915049,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 049,13650,13650,0
,2807915050,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 050,15050,15050,0
,2807915051,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 051,16450,16450,0
,2807915052,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 052,14350,15050,-4.651162790697675
,2807915053,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 053,13650,13650,0
,2807915054,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 054,14350,14350,0
,2807915056,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 056,15050,15750,-4.444444444444445
,2807915057,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 057,15050,15750,-4.444444444444445
,2807915058,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 058,12950,13650,-5.128205128205128
,2807915059,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 059,13650,14350,-4.878048780487805
,2807915060,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 060,13650,14350,-4.878048780487805
,2807915061,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 061,15750,15750,0
,2807915062,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 062,17850,17850,0
,2807915065,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 065,22750,22750,0
,2807915066,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 066,21350,20650,3.389830508474576
,2807915067,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 067,21350,19950,7.017543859649122
,2807915068,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 068,23450,23450,0
,2807915069,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 069,25550,24850,2.8169014084507045
,2807915070,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 070,22050,22050,0
,2807915071,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 071,13650,14350,-4.878048780487805
,2807915073,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 073,13650,12950,5.405405405405405
,2807915074,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 074,15050,14350,4.878048780487805
,2807915075,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 075,15750,15750,0
,2807915076,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 076,15050,15050,0
,2807915077,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 077,16450,17150,-4.081632653061225
,2807915078,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 078,13650,13650,0
,2807915079,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 079,14350,14350,0
,2807915080,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 080,12250,12250,0
,2807915081,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 081,12950,12250,5.714285714285714
,2807915082,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 082,18550,18550,0
,2807915083,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 083,13650,13650,0
,2807915084,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 084,15050,15050,0
,2807915085,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 085,15050,14350,4.878048780487805
,2807915086,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 086,17150,17850,-3.9215686274509802
,2807915087,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 087,13650,12950,5.405405405405405
,2807915088,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 088,12950,12950,0
,2807915089,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 089,14350,14350,0
,2807915090,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 090,22050,22050,0
,2807915092,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 092,24850,24850,0
,2807915093,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 093,18550,17850,3.9215686274509802
,2807915094,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 094,17150,17850,-3.9215686274509802
,2807915095,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 095,15750,14350,9.75609756097561
,2807915096,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 096,17150,17150,0
,2807915097,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 097,14350,15750,-8.88888888888889
,2807915098,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 098,13650,15050,-9.30232558139535
,2807915099,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 099,15050,15050,0
,2807915100,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 100,15750,15750,0
,2807915101,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 101,15050,15050,0
,2807915102,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 102,17150,17850,-3.9215686274509802
,2807915103,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 103,16450,16450,0
,2807915104,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 104,15050,15050,0
,2807915105,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 105,17150,16450,4.25531914893617
,2807915106,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 106,16450,16450,0
,2807915108,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 108,17150,17150,0
,2807915109,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 109,18550,19950,-7.017543859649122
,2807915110,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 110,18550,17150,8.16326530612245
,2807915111,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 111,22050,21350,3.278688524590164
,2807915112,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 112,18550,18550,0
,2807915113,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 113,18900,19950,-5.263157894736842
,2807915114,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 114,19250,19950,-3.508771929824561
,2807915115,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 115,21000,20650,1.694915254237288
,2807915116,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 116,18550,19950,-7.017543859649122
,2807915117,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 117,16450,15050,9.30232558139535
,2807915118,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 118,17850,17850,0
,2807915119,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 119,16450,17150,-4.081632653061225
,2807915120,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 120,15050,15750,-4.444444444444445
,2807915121,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 121,18550,17850,3.9215686274509802
