cod_mun,cod_sec,municipio,provincia,pob,dis_sec,renta,renta_previa,var_anual
,2807913110,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 110,12950,12950,0
,2807913111,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 111,13650,11550,18.181818181818183
,2807913112,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 112,13650,11550,18.181818181818183
,2807913114,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 114,12250,11550,6.0606060606060606
,2807913115,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 115,14350,12250,17.142857142857142
,2807913116,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 116,14350,12250,17.142857142857142
,2807913117,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 117,13650,11550,18.181818181818183
,2807913118,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 118,12250,10850,12.903225806451612
,2807913119,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 119,13650,11550,18.181818181818183
,2807913120,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 120,14350,12250,17.142857142857142
,2807913121,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 121,13650,12250,11.428571428571429
,2807913122,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 122,13650,10850,25.806451612903224
,2807913123,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 123,15750,13650,15.384615384615385
,2807913124,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 124,12950,12250,5.714285714285714
,2807913125,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 125,11550,10150,13.793103448275861
,2807913126,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 126,11550,10150,13.793103448275861
,2807913127,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 127,23450,22050,6.349206349206349
,2807913128,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 128,17850,15750,13.333333333333334
,2807913129,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 129,14350,12250,17.142857142857142
,2807913131,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 131,14350,12950,10.81081081081081
,2807913132,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 132,13650,11550,18.181818181818183
,2807913133,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 133,14350,12250,17.142857142857142
,2807913134,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 134,14350,12250,17.142857142857142
,2807913135,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 135,15050,12250,22.857142857142858
,2807913136,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 136,14350,12250,17.142857142857142
,2807913137,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 137,18550,16450,12.76595744680851
,2807913138,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 138,13650,10850,25.806451612903224
,2807913139,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 139,13650,12250,11.428571428571429
,2807913140,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 140,16450,14350,14.634146341463413
,2807913142,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 142,12950,12250,5.714285714285714
,2807913143,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 143,16450,14350,14.634146341463413
,2807913144,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 144,12950,11550,12.121212121212121
,2807913145,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 145,11550,10850,6.451612903225806
,2807913146,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 146,14350,12250,17.142857142857142
,2807913147,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 147,12950,10850,19.35483870967742
,2807913148,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 148,12250,10850,12.903225806451612
,2807913150,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 150,11900,10150,17.24137931034483
,2807913153,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 153,12250,10850,12.903225806451612
,2807913154,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 154,14350,11550,24.242424242424242
,2807913155,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 155,13650,11550,18.181818181818183
,2807913156,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 156,14350,12950,10.81081081081081
,2807913157,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 157,12950,12950,0
,2807913158,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 158,15050,12950,16.216216216216218
,2807913160,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 160,15750,13650,15.384615384615385
,2807913161,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 161,16450,16450,0
,2807913162,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 162,14350,12950,10.81081081081081
,2807913163,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 163,15750,12950,21.62162162162162
,2807913164,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 164,17150,14350,19.51219512195122
,2807913166,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 166,14350,11550,24.242424242424242
,2807913168,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 168,12950,10850,19.35483870967742
,2807913169,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 169,13650,11550,18.181818181818183
,2807913170,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 170,13650,11550,18.181818181818183
,2807913171,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 171,12950,11550,12.121212121212121
,2807913172,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 172,12250,10850,12.903225806451612
,2807913173,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 173,11550,10150,13.793103448275861
,2807913174,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 174,12250,11550,6.0606060606060606
,2807913175,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 175,12250,11550,6.0606060606060606
,2807913176,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 176,12250,10850,12.903225806451612
,2807913177,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 177,11550,10850,6.451612903225806
,2807913178,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 178,13650,11550,18.181818181818183
,2807913179,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 179,15750,12950,21.62162162162162
,2807913180,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 180,13650,11550,18.181818181818183
,2807913181,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 181,13650,12250,11.428571428571429
,2807913182,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 182,19950,17850,11.76470588235294
,2807913183,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 183,21350,18550,15.09433962264151
,2807913184,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 184,16450,15050,9.30232558139535
,2807913185,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 185,12950,10850,19.35483870967742
,2807913186,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 186,13650,11550,18.181818181818183
,2807913187,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 187,12250,11550,6.0606060606060606
,2807913189,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 189,12250,10850,12.903225806451612
,2807913190,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 190,12950,10850,19.35483870967742
,2807913191,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 191,16450,15050,9.30232558139535
,2807913192,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 192,12250,10850,12.903225806451612
,2807913193,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 193,12600,11550,9.090909090909092
,2807913194,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 194,11550,9450,22.22222222222222
,2807913195,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 195,14350,12950,10.81081081081081
,2807913196,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 196,13650,11550,18.181818181818183
,2807913197,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 197,12950,11550,12.121212121212121
,2807913198,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 198,15050,12950,16.216216216216218
,2807913199,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 199,20650,18550,11.320754716981133
,2807913200,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 200,14350,12250,17.142857142857142
,2807913201,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 201,13650,11550,18.181818181818183
,2807913202,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 202,18550,16100,15.217391304347828
,2807913203,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 203,22750,20650,10.16949152542373
,2807913204,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 204,19950,16450,21.27659574468085
,2807913205,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 205,20650,17150,20.408163265306122
,2807913206,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 206,13650,11550,18.181818181818183
,2807913207,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 207,21350,19250,10.909090909090908
,2807913208,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 208,20650,18550,11.320754716981133
,2807913209,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 209,19950,16450,21.27659574468085
,2807913210,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 210,13650,10850,25.806451612903224
,2807913211,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 211,17850,14350,24.390243902439025
,2807913212,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 212,18550,16450,12.76595744680851
,2807913213,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 213,17150,15050,13.953488372093023
,2807913214,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 214,10150,8750,16
,2807913215,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 215,12250,10850,12.903225806451612
,2807913216,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 216,20650,19250,7.2727272727272725
,2807913217,Madrid,Madrid,NA,Distrito Puente de Vallecas Sección 217,11550,NA,NA
,2807914001,Madrid,Madrid,NA,Distrito Moratalaz Sección 001,NA,14350,NA
,2807914002,Madrid,Madrid,NA,Distrito Moratalaz Sección 002,15050,12950,16.216216216216218
,2807914003,Madrid,Madrid,NA,Distrito Moratalaz Sección 003,15050,14350,4.878048780487805
,2807914004,Madrid,Madrid,NA,Distrito Moratalaz Sección 004,18550,17150,8.16326530612245
,2807914005,Madrid,Madrid,NA,Distrito Moratalaz Sección 005,19950,17850,11.76470588235294
,2807914006,Madrid,Madrid,NA,Distrito Moratalaz Sección 006,17850,15050,18.6046511627907
,2807914010,Madrid,Madrid,NA,Distrito Moratalaz Sección 010,29050,24850,16.901408450704224
,2807914012,Madrid,Madrid,NA,Distrito Moratalaz Sección 012,17850,17150,4.081632653061225
,2807914013,Madrid,Madrid,NA,Distrito Moratalaz Sección 013,24150,22050,9.523809523809524
,2807914014,Madrid,Madrid,NA,Distrito Moratalaz Sección 014,26250,22050,19.047619047619047
,2807914015,Madrid,Madrid,NA,Distrito Moratalaz Sección 015,23450,22050,6.349206349206349
,2807914016,Madrid,Madrid,NA,Distrito Moratalaz Sección 016,23450,21350,9.836065573770492
,2807914017,Madrid,Madrid,NA,Distrito Moratalaz Sección 017,23450,22050,6.349206349206349
,2807914018,Madrid,Madrid,NA,Distrito Moratalaz Sección 018,22750,21350,6.557377049180328
,2807914019,Madrid,Madrid,NA,Distrito Moratalaz Sección 019,21350,19950,7.017543859649122
,2807914020,Madrid,Madrid,NA,Distrito Moratalaz Sección 020,21350,21000,1.6666666666666667
,2807914021,Madrid,Madrid,NA,Distrito Moratalaz Sección 021,22050,21350,3.278688524590164
,2807914022,Madrid,Madrid,NA,Distrito Moratalaz Sección 022,24150,22050,9.523809523809524
,2807914023,Madrid,Madrid,NA,Distrito Moratalaz Sección 023,NA,23450,NA
,2807914024,Madrid,Madrid,NA,Distrito Moratalaz Sección 024,24150,22750,6.153846153846154
,2807914025,Madrid,Madrid,NA,Distrito Moratalaz Sección 025,19250,17850,7.8431372549019605
,2807914026,Madrid,Madrid,NA,Distrito Moratalaz Sección 026,15750,13650,15.384615384615385
,2807914027,Madrid,Madrid,NA,Distrito Moratalaz Sección 027,17150,14350,19.51219512195122
,2807914028,Madrid,Madrid,NA,Distrito Moratalaz Sección 028,15050,13650,10.256410256410255
,2807914029,Madrid,Madrid,NA,Distrito Moratalaz Sección 029,17850,15750,13.333333333333334
,2807914030,Madrid,Madrid,NA,Distrito Moratalaz Sección 030,26250,24150,8.695652173913043
,2807914031,Madrid,Madrid,NA,Distrito Moratalaz Sección 031,22750,20650,10.16949152542373
,2807914032,Madrid,Madrid,NA,Distrito Moratalaz Sección 032,22050,20650,6.779661016949152
,2807914033,Madrid,Madrid,NA,Distrito Moratalaz Sección 033,17850,15750,13.333333333333334
,2807914034,Madrid,Madrid,NA,Distrito Moratalaz Sección 034,24150,20650,16.94915254237288
,2807914035,Madrid,Madrid,NA,Distrito Moratalaz Sección 035,15750,13650,15.384615384615385
,2807914036,Madrid,Madrid,NA,Distrito Moratalaz Sección 036,15750,13650,15.384615384615385
,2807914037,Madrid,Madrid,NA,Distrito Moratalaz Sección 037,17150,15050,13.953488372093023
,2807914038,Madrid,Madrid,NA,Distrito Moratalaz Sección 038,14350,13650,5.128205128205128
,2807914039,Madrid,Madrid,NA,Distrito Moratalaz Sección 039,17150,15050,13.953488372093023
,2807914040,Madrid,Madrid,NA,Distrito Moratalaz Sección 040,22750,20650,10.16949152542373
,2807914041,Madrid,Madrid,NA,Distrito Moratalaz Sección 041,31850,30450,4.597701149425287
,2807914042,Madrid,Madrid,NA,Distrito Moratalaz Sección 042,29750,27650,7.59493670886076
,2807914043,Madrid,Madrid,NA,Distrito Moratalaz Sección 043,24850,22050,12.698412698412698
,2807914044,Madrid,Madrid,NA,Distrito Moratalaz Sección 044,20650,18550,11.320754716981133
,2807914045,Madrid,Madrid,NA,Distrito Moratalaz Sección 045,17150,16450,4.25531914893617
,2807914046,Madrid,Madrid,NA,Distrito Moratalaz Sección 046,15050,15050,0
,2807914047,Madrid,Madrid,NA,Distrito Moratalaz Sección 047,15050,12950,16.216216216216218
,2807914048,Madrid,Madrid,NA,Distrito Moratalaz Sección 048,16450,15050,9.30232558139535
,2807914049,Madrid,Madrid,NA,Distrito Moratalaz Sección 049,15050,13650,10.256410256410255
,2807914050,Madrid,Madrid,NA,Distrito Moratalaz Sección 050,14350,13650,5.128205128205128
,2807914051,Madrid,Madrid,NA,Distrito Moratalaz Sección 051,15050,12950,16.216216216216218
,2807914052,Madrid,Madrid,NA,Distrito Moratalaz Sección 052,17150,14350,19.51219512195122
,2807914053,Madrid,Madrid,NA,Distrito Moratalaz Sección 053,14350,13650,5.128205128205128
,2807914054,Madrid,Madrid,NA,Distrito Moratalaz Sección 054,14350,12250,17.142857142857142
,2807914055,Madrid,Madrid,NA,Distrito Moratalaz Sección 055,17850,15750,13.333333333333334
,2807914056,Madrid,Madrid,NA,Distrito Moratalaz Sección 056,15750,14350,9.75609756097561
,2807914057,Madrid,Madrid,NA,Distrito Moratalaz Sección 057,15050,13650,10.256410256410255
,2807914058,Madrid,Madrid,NA,Distrito Moratalaz Sección 058,16450,15750,4.444444444444445
,2807914059,Madrid,Madrid,NA,Distrito Moratalaz Sección 059,15750,14350,9.75609756097561
,2807914060,Madrid,Madrid,NA,Distrito Moratalaz Sección 060,20650,18550,11.320754716981133
,2807914061,Madrid,Madrid,NA,Distrito Moratalaz Sección 061,22750,20650,10.16949152542373
,2807914062,Madrid,Madrid,NA,Distrito Moratalaz Sección 062,17150,15750,8.88888888888889
,2807914063,Madrid,Madrid,NA,Distrito Moratalaz Sección 063,19950,17850,11.76470588235294
,2807914064,Madrid,Madrid,NA,Distrito Moratalaz Sección 064,17850,15750,13.333333333333334
,2807914065,Madrid,Madrid,NA,Distrito Moratalaz Sección 065,17850,16450,8.51063829787234
,2807914066,Madrid,Madrid,NA,Distrito Moratalaz Sección 066,14350,12950,10.81081081081081
,2807914067,Madrid,Madrid,NA,Distrito Moratalaz Sección 067,13650,12250,11.428571428571429
,2807914068,Madrid,Madrid,NA,Distrito Moratalaz Sección 068,15050,12250,22.857142857142858
,2807914069,Madrid,Madrid,NA,Distrito Moratalaz Sección 069,17150,16450,4.25531914893617
,2807914070,Madrid,Madrid,NA,Distrito Moratalaz Sección 070,15050,13650,10.256410256410255
,2807914071,Madrid,Madrid,NA,Distrito Moratalaz Sección 071,17150,15750,8.88888888888889
,2807914072,Madrid,Madrid,NA,Distrito Moratalaz Sección 072,19250,16450,17.02127659574468
,2807914073,Madrid,Madrid,NA,Distrito Moratalaz Sección 073,19250,17150,12.244897959183673
,2807914074,Madrid,Madrid,NA,Distrito Moratalaz Sección 074,19950,17850,11.76470588235294
,2807914075,Madrid,Madrid,NA,Distrito Moratalaz Sección 075,17150,15750,8.88888888888889
,2807914076,Madrid,Madrid,NA,Distrito Moratalaz Sección 076,19250,17850,7.8431372549019605
,2807914077,Madrid,Madrid,NA,Distrito Moratalaz Sección 077,17850,17850,0
,2807914078,Madrid,Madrid,NA,Distrito Moratalaz Sección 078,NA,15750,NA
,2807914079,Madrid,Madrid,NA,Distrito Moratalaz Sección 079,24850,22750,9.230769230769232
,2807914080,Madrid,Madrid,NA,Distrito Moratalaz Sección 080,30450,27650,10.126582278481013
,2807914081,Madrid,Madrid,NA,Distrito Moratalaz Sección 081,19950,23450,-14.925373134328357
,2807914082,Madrid,Madrid,NA,Distrito Moratalaz Sección 082,9450,7350,28.57142857142857
,2807914083,Madrid,Madrid,NA,Distrito Moratalaz Sección 083,13650,11550,18.181818181818183
,2807914084,Madrid,Madrid,NA,Distrito Moratalaz Sección 084,23450,21700,8.064516129032258
,2807914085,Madrid,Madrid,NA,Distrito Moratalaz Sección 085,29750,26950,10.38961038961039
,2807914086,Madrid,Madrid,NA,Distrito Moratalaz Sección 086,17150,13650,25.64102564102564
,2807914087,Madrid,Madrid,NA,Distrito Moratalaz Sección 087,30450,26250,16
,2807914088,Madrid,Madrid,NA,Distrito Moratalaz Sección 088,26950,23450,14.925373134328357
,2807914089,Madrid,Madrid,NA,Distrito Moratalaz Sección 089,22050,20650,6.779661016949152
,2807914090,Madrid,Madrid,NA,Distrito Moratalaz Sección 090,20650,18550,11.320754716981133
,2807914091,Madrid,Madrid,NA,Distrito Moratalaz Sección 091,27650,24850,11.267605633802818
,2807914092,Madrid,Madrid,NA,Distrito Moratalaz Sección 092,17150,16450,4.25531914893617
,2807914093,Madrid,Madrid,NA,Distrito Moratalaz Sección 093,24150,22750,6.153846153846154
,2807914094,Madrid,Madrid,NA,Distrito Moratalaz Sección 094,30450,NA,NA
,2807914095,Madrid,Madrid,NA,Distrito Moratalaz Sección 095,31850,NA,NA
,2807915001,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 001,23450,20650,13.559322033898304
,2807915002,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 002,17850,15050,18.6046511627907
,2807915003,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 003,19250,17150,12.244897959183673
,2807915005,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 005,19250,16450,17.02127659574468
,2807915006,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 006,17150,14350,19.51219512195122
,2807915008,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 008,17150,15750,8.88888888888889
,2807915009,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 009,13650,11550,18.181818181818183
,2807915010,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 010,15050,12950,16.216216216216218
,2807915011,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 011,12950,11550,12.121212121212121
,2807915012,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 012,15750,14350,9.75609756097561
,2807915013,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 013,15750,12950,21.62162162162162
,2807915014,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 014,14350,12250,17.142857142857142
,2807915015,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 015,15750,12250,28.57142857142857
,2807915016,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 016,12950,12250,5.714285714285714
,2807915017,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 017,16450,13650,20.51282051282051
,2807915018,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 018,15750,15050,4.651162790697675
,2807915019,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 019,14350,12250,17.142857142857142
,2807915020,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 020,13650,12250,11.428571428571429
,2807915021,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 021,14350,11550,24.242424242424242
,2807915022,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 022,14350,12250,17.142857142857142
,2807915023,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 023,15750,13650,15.384615384615385
,2807915024,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 024,17150,15750,8.88888888888889
,2807915025,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 025,18550,16450,12.76595744680851
,2807915026,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 026,14350,12250,17.142857142857142
,2807915027,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 027,17850,15750,13.333333333333334
,2807915028,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 028,19950,18550,7.547169811320755
,2807915029,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 029,17850,16450,8.51063829787234
,2807915030,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 030,22750,19950,14.035087719298245
,2807915031,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 031,21350,18550,15.09433962264151
,2807915032,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 032,21350,19950,7.017543859649122
,2807915033,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 033,17150,15750,8.88888888888889
,2807915034,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 034,16450,15050,9.30232558139535
,2807915035,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 035,19950,17150,16.3265306122449
,2807915036,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 036,18550,15750,17.77777777777778
,2807915037,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 037,16450,13650,20.51282051282051
,2807915038,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 038,16450,15050,9.30232558139535
,2807915039,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 039,15750,13650,15.384615384615385
,2807915040,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 040,15050,12950,16.216216216216218
,2807915041,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 041,15050,14350,4.878048780487805
,2807915042,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 042,17850,15750,13.333333333333334
,2807915043,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 043,15750,14350,9.75609756097561
,2807915044,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 044,18550,16450,12.76595744680851
,2807915045,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 045,16450,16450,0
,2807915046,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 046,16450,15050,9.30232558139535
,2807915047,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 047,17150,13650,25.64102564102564
,2807915048,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 048,15050,12950,16.216216216216218
,2807915049,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 049,13650,11550,18.181818181818183
,2807915050,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 050,15050,13650,10.256410256410255
,2807915051,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 051,16450,15050,9.30232558139535
,2807915052,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 052,15050,12950,16.216216216216218
,2807915053,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 053,13650,12250,11.428571428571429
,2807915054,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 054,14350,12250,17.142857142857142
,2807915056,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 056,15750,12950,21.62162162162162
,2807915057,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 057,15750,13650,15.384615384615385
,2807915058,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 058,13650,12250,11.428571428571429
,2807915059,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 059,14350,11550,24.242424242424242
,2807915060,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 060,14350,11550,24.242424242424242
,2807915061,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 061,15750,13650,15.384615384615385
,2807915062,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 062,17850,16450,8.51063829787234
,2807915065,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 065,22750,19950,14.035087719298245
,2807915066,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 066,20650,19250,7.2727272727272725
,2807915067,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 067,19950,19250,3.6363636363636362
,2807915068,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 068,23450,19950,17.543859649122805
,2807915069,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 069,24850,22750,9.230769230769232
,2807915070,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 070,22050,19950,10.526315789473683
,2807915071,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 071,14350,11550,24.242424242424242
,2807915073,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 073,12950,10850,19.35483870967742
,2807915074,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 074,14350,12950,10.81081081081081
,2807915075,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 075,15750,13650,15.384615384615385
,2807915076,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 076,15050,13650,10.256410256410255
,2807915077,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 077,17150,15750,8.88888888888889
,2807915078,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 078,13650,12250,11.428571428571429
,2807915079,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 079,14350,13650,5.128205128205128
,2807915080,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 080,12250,11550,6.0606060606060606
,2807915081,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 081,12250,11550,6.0606060606060606
,2807915082,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 082,18550,17850,3.9215686274509802
,2807915083,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 083,13650,12950,5.405405405405405
,2807915084,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 084,15050,14000,7.5
,2807915085,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 085,14350,13650,5.128205128205128
,2807915086,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 086,17850,16450,8.51063829787234
,2807915087,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 087,12950,11550,12.121212121212121
,2807915088,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 088,12950,10850,19.35483870967742
,2807915089,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 089,14350,13650,5.128205128205128
,2807915090,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 090,22050,19250,14.545454545454545
,2807915092,Madrid,Madrid,NA,Distrito Ciudad Lineal Sección 092,24850,21350,16.39344262295082
